date,sig,city,temp_type,ticker,bet,line,first_seen_est,last_seen_est,end_seen_est,duration_seconds,scan_count,max_edge_pct,last_edge_pct,close_reason
2026-03-08,2026-03-08|KXLOWTCHI-26MAR08-B34.5|BUY NO,Chicago,low,KXLOWTCHI-26MAR08-B34.5,BUY NO,34F to 35F,2026-03-08 03:57:00 AM EST,2026-03-08 03:57:00 AM EST,2026-03-08 04:00:00 AM EST,0,1,42.0,42.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHDEN-26MAR08-T65|BUY NO,Denver,high,KXHIGHDEN-26MAR08-T65,BUY NO,66F or above,2026-03-08 03:57:00 AM EST,2026-03-08 03:57:00 AM EST,2026-03-08 04:00:00 AM EST,0,1,41.0,41.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHAUS-26MAR08-B69.5|BUY NO,Austin,high,KXHIGHAUS-26MAR08-B69.5,BUY NO,69F to 70F,2026-03-08 03:57:00 AM EST,2026-03-08 03:57:00 AM EST,2026-03-08 04:00:00 AM EST,0,1,17.0,17.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTDAL-26MAR08-B72.5|BUY NO,Dallas,high,KXHIGHTDAL-26MAR08-B72.5,BUY NO,72F to 73F,2026-03-08 04:00:00 AM EST,2026-03-08 04:04:00 AM EST,2026-03-08 04:07:00 AM EST,240,2,30.0,29.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTMIN-26MAR08-T61|BUY NO,Minneapolis,high,KXHIGHTMIN-26MAR08-T61,BUY NO,60F or below,2026-03-08 04:04:00 AM EST,2026-03-08 04:04:00 AM EST,2026-03-08 04:07:00 AM EST,0,1,39.97,39.97,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHNY-26MAR08-B66.5|BUY NO,New York City,high,KXHIGHNY-26MAR08-B66.5,BUY NO,66F to 67F,2026-03-08 04:04:00 AM EST,2026-03-08 04:04:00 AM EST,2026-03-08 04:07:00 AM EST,0,1,25.0,25.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXLOWTDEN-26MAR08-T32|BUY YES,Denver,low,KXLOWTDEN-26MAR08-T32,BUY YES,33F or above,2026-03-08 04:00:00 AM EST,2026-03-08 04:11:00 AM EST,2026-03-08 04:14:00 AM EST,660,4,17.23,10.23,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXLOWTAUS-26MAR08-B53.5|BUY NO,Austin,low,KXLOWTAUS-26MAR08-B53.5,BUY NO,53F to 54F,2026-03-08 04:11:00 AM EST,2026-03-08 04:11:00 AM EST,2026-03-08 04:14:00 AM EST,0,1,52.0,52.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHLAX-26MAR08-B86.5|BUY NO,Los Angeles,high,KXHIGHLAX-26MAR08-B86.5,BUY NO,86F to 87F,2026-03-08 04:11:00 AM EST,2026-03-08 04:14:00 AM EST,2026-03-08 04:17:00 AM EST,180,2,38.0,38.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTATL-26MAR08-B73.5|BUY NO,Atlanta,high,KXHIGHTATL-26MAR08-B73.5,BUY NO,73F to 74F,2026-03-08 04:11:00 AM EST,2026-03-08 04:17:00 AM EST,2026-03-08 04:20:00 AM EST,360,3,24.0,23.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHAUS-26MAR08-B69.5|BUY NO,Austin,high,KXHIGHAUS-26MAR08-B69.5,BUY NO,69F to 70F,2026-03-08 04:17:00 AM EST,2026-03-08 04:17:00 AM EST,2026-03-08 04:20:00 AM EST,0,1,22.0,22.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTLV-26MAR08-B76.5|BUY NO,Las Vegas,high,KXHIGHTLV-26MAR08-B76.5,BUY NO,76F to 77F,2026-03-08 04:14:00 AM EST,2026-03-08 04:23:00 AM EST,2026-03-08 04:26:00 AM EST,540,4,19.0,19.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHAUS-26MAR08-B69.5|BUY NO,Austin,high,KXHIGHAUS-26MAR08-B69.5,BUY NO,69F to 70F,2026-03-08 04:23:00 AM EST,2026-03-08 04:23:00 AM EST,2026-03-08 04:26:00 AM EST,0,1,22.0,22.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTHOU-26MAR08-B75.5|BUY NO,Houston,high,KXHIGHTHOU-26MAR08-B75.5,BUY NO,75F to 76F,2026-03-08 03:57:00 AM EST,2026-03-08 04:33:00 AM EST,2026-03-08 04:36:00 AM EST,2161,12,34.0,34.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHCHI-26MAR08-B63.5|BUY NO,Chicago,high,KXHIGHCHI-26MAR08-B63.5,BUY NO,63F to 64F,2026-03-08 04:30:00 AM EST,2026-03-08 04:33:00 AM EST,2026-03-08 04:36:00 AM EST,181,2,23.0,23.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHPHIL-26MAR08-B65.5|BUY NO,Philadelphia,high,KXHIGHPHIL-26MAR08-B65.5,BUY NO,65F to 66F,2026-03-08 04:33:00 AM EST,2026-03-08 04:33:00 AM EST,2026-03-08 04:36:00 AM EST,0,1,7.0,7.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTSFO-26MAR08-B72.5|BUY NO,San Francisco,high,KXHIGHTSFO-26MAR08-B72.5,BUY NO,72F to 73F,2026-03-08 03:48:00 AM EST,2026-03-08 04:36:00 AM EST,2026-03-08 04:39:00 AM EST,2880,16,29.0,29.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTLV-26MAR08-B74.5|BUY NO,Las Vegas,high,KXHIGHTLV-26MAR08-B74.5,BUY NO,74F to 75F,2026-03-08 04:30:00 AM EST,2026-03-08 04:36:00 AM EST,2026-03-08 04:39:00 AM EST,360,3,18.82,18.82,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHNY-26MAR08-B66.5|BUY NO,New York City,high,KXHIGHNY-26MAR08-B66.5,BUY NO,66F to 67F,2026-03-08 04:36:00 AM EST,2026-03-08 04:39:00 AM EST,2026-03-08 04:42:00 AM EST,180,2,35.0,35.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHAUS-26MAR08-B69.5|BUY NO,Austin,high,KXHIGHAUS-26MAR08-B69.5,BUY NO,69F to 70F,2026-03-08 04:42:00 AM EST,2026-03-08 04:42:00 AM EST,2026-03-08 04:45:00 AM EST,0,1,23.0,23.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTSEA-26MAR08-B52.5|BUY NO,Seattle,high,KXHIGHTSEA-26MAR08-B52.5,BUY NO,52F to 53F,2026-03-08 03:45:00 AM EST,2026-03-08 04:45:00 AM EST,2026-03-08 04:48:00 AM EST,3600,20,50.0,50.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHAUS-26MAR08-B69.5|BUY NO,Austin,high,KXHIGHAUS-26MAR08-B69.5,BUY NO,69F to 70F,2026-03-08 04:48:00 AM EST,2026-03-08 04:48:00 AM EST,2026-03-08 04:52:00 AM EST,0,1,18.0,18.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHPHIL-26MAR08-B71.5|BUY NO,Philadelphia,high,KXHIGHPHIL-26MAR08-B71.5,BUY NO,71F to 72F,2026-03-08 04:48:00 AM EST,2026-03-08 04:48:00 AM EST,2026-03-08 04:52:00 AM EST,0,1,9.0,9.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHMIA-26MAR08-B84.5|BUY NO,Miami,high,KXHIGHMIA-26MAR08-B84.5,BUY NO,84F to 85F,2026-03-08 04:17:00 AM EST,2026-03-08 04:58:00 AM EST,2026-03-08 05:01:00 AM EST,2460,14,52.0,52.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHDEN-26MAR08-T65|BUY NO,Denver,high,KXHIGHDEN-26MAR08-T65,BUY NO,66F or above,2026-03-08 04:30:00 AM EST,2026-03-08 04:58:00 AM EST,2026-03-08 05:01:00 AM EST,1680,10,44.0,41.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTSFO-26MAR08-B72.5|BUY NO,San Francisco,high,KXHIGHTSFO-26MAR08-B72.5,BUY NO,72F to 73F,2026-03-08 04:48:00 AM EST,2026-03-08 04:58:00 AM EST,2026-03-08 05:01:00 AM EST,600,4,30.0,29.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTDC-26MAR08-B74.5|BUY NO,Washington DC,high,KXHIGHTDC-26MAR08-B74.5,BUY NO,74F to 75F,2026-03-08 04:52:00 AM EST,2026-03-08 04:58:00 AM EST,2026-03-08 05:01:00 AM EST,360,3,20.0,20.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTSEA-26MAR08-B50.5|BUY NO,Seattle,high,KXHIGHTSEA-26MAR08-B50.5,BUY NO,50F to 51F,2026-03-08 04:58:00 AM EST,2026-03-08 04:58:00 AM EST,2026-03-08 05:01:00 AM EST,0,1,42.0,42.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXLOWTCHI-26MAR08-B34.5|BUY NO,Chicago,low,KXLOWTCHI-26MAR08-B34.5,BUY NO,34F to 35F,2026-03-08 04:58:00 AM EST,2026-03-08 04:58:00 AM EST,2026-03-08 05:01:00 AM EST,0,1,37.0,37.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHAUS-26MAR08-B69.5|BUY NO,Austin,high,KXHIGHAUS-26MAR08-B69.5,BUY NO,69F to 70F,2026-03-08 05:01:00 AM EST,2026-03-08 05:05:00 AM EST,2026-03-08 05:09:00 AM EST,240,2,17.0,17.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHCHI-26MAR08-B63.5|BUY NO,Chicago,high,KXHIGHCHI-26MAR08-B63.5,BUY NO,63F to 64F,2026-03-08 04:39:00 AM EST,2026-03-08 05:09:00 AM EST,2026-03-08 05:11:47 AM EST,1800,10,23.0,23.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXLOWTCHI-26MAR08-B32.5|BUY NO,Chicago,low,KXLOWTCHI-26MAR08-B32.5,BUY NO,32F to 33F,2026-03-08 05:09:00 AM EST,2026-03-08 05:09:00 AM EST,2026-03-08 05:11:47 AM EST,0,1,12.0,12.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXLOWTDEN-26MAR08-T32|BUY YES,Denver,low,KXLOWTDEN-26MAR08-T32,BUY YES,33F or above,2026-03-08 04:39:00 AM EST,2026-03-08 05:12:00 AM EST,2026-03-08 05:14:48 AM EST,1980,12,25.21,25.21,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHDEN-26MAR08-T65|BUY NO,Denver,high,KXHIGHDEN-26MAR08-T65,BUY NO,66F or above,2026-03-08 05:09:00 AM EST,2026-03-08 05:12:00 AM EST,2026-03-08 05:14:48 AM EST,180,3,41.0,41.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHAUS-26MAR08-T69|BUY NO,Austin,high,KXHIGHAUS-26MAR08-T69,BUY NO,68F or below,2026-03-08 05:09:00 AM EST,2026-03-08 05:12:00 AM EST,2026-03-08 05:14:48 AM EST,180,3,17.39,17.39,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHCHI-26MAR08-B63.5|BUY NO,Chicago,high,KXHIGHCHI-26MAR08-B63.5,BUY NO,63F to 64F,2026-03-08 05:14:48 AM EST,2026-03-08 05:14:48 AM EST,2026-03-08 05:18:00 AM EST,0,1,21.0,21.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTDAL-26MAR08-B72.5|BUY NO,Dallas,high,KXHIGHTDAL-26MAR08-B72.5,BUY NO,72F to 73F,2026-03-08 04:30:00 AM EST,2026-03-08 05:18:00 AM EST,2026-03-08 05:21:00 AM EST,2880,17,32.0,30.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTLV-26MAR08-B74.5|BUY NO,Las Vegas,high,KXHIGHTLV-26MAR08-B74.5,BUY NO,74F to 75F,2026-03-08 04:42:00 AM EST,2026-03-08 05:18:00 AM EST,2026-03-08 05:21:00 AM EST,2160,13,24.42,24.42,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHNY-26MAR08-B66.5|BUY NO,New York City,high,KXHIGHNY-26MAR08-B66.5,BUY NO,66F to 67F,2026-03-08 05:09:00 AM EST,2026-03-08 05:18:00 AM EST,2026-03-08 05:21:00 AM EST,540,5,36.0,34.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHCHI-26MAR08-B63.5|BUY NO,Chicago,high,KXHIGHCHI-26MAR08-B63.5,BUY NO,63F to 64F,2026-03-08 05:25:00 AM EST,2026-03-08 05:25:00 AM EST,2026-03-08 05:28:00 AM EST,0,1,24.0,24.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXLOWTDEN-26MAR08-T32|BUY YES,Denver,low,KXLOWTDEN-26MAR08-T32,BUY YES,33F or above,2026-03-08 05:25:00 AM EST,2026-03-08 05:25:00 AM EST,2026-03-08 05:28:00 AM EST,0,1,19.21,19.21,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTPHX-26MAR08-B90.5|BUY NO,Phoenix,high,KXHIGHTPHX-26MAR08-B90.5,BUY NO,90F to 91F,2026-03-08 04:48:00 AM EST,2026-03-08 05:31:00 AM EST,2026-03-08 05:34:00 AM EST,2580,15,29.0,29.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTLV-26MAR08-B74.5|BUY NO,Las Vegas,high,KXHIGHTLV-26MAR08-B74.5,BUY NO,74F to 75F,2026-03-08 05:25:00 AM EST,2026-03-08 05:31:00 AM EST,2026-03-08 05:34:00 AM EST,360,3,24.42,22.82,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHCHI-26MAR08-B63.5|BUY NO,Chicago,high,KXHIGHCHI-26MAR08-B63.5,BUY NO,63F to 64F,2026-03-08 05:31:00 AM EST,2026-03-08 05:31:00 AM EST,2026-03-08 05:34:00 AM EST,0,1,22.0,22.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHAUS-26MAR08-B69.5|BUY NO,Austin,high,KXHIGHAUS-26MAR08-B69.5,BUY NO,69F to 70F,2026-03-08 05:31:00 AM EST,2026-03-08 05:31:00 AM EST,2026-03-08 05:34:00 AM EST,0,1,19.0,19.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTATL-26MAR08-B73.5|BUY NO,Atlanta,high,KXHIGHTATL-26MAR08-B73.5,BUY NO,73F to 74F,2026-03-08 04:26:00 AM EST,2026-03-08 05:34:00 AM EST,2026-03-08 05:37:00 AM EST,4080,23,23.0,17.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHNY-26MAR08-B66.5|BUY NO,New York City,high,KXHIGHNY-26MAR08-B66.5,BUY NO,66F to 67F,2026-03-08 05:28:00 AM EST,2026-03-08 05:34:00 AM EST,2026-03-08 05:37:00 AM EST,360,3,30.0,30.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTHOU-26MAR08-B75.5|BUY NO,Houston,high,KXHIGHTHOU-26MAR08-B75.5,BUY NO,75F to 76F,2026-03-08 05:28:00 AM EST,2026-03-08 05:34:00 AM EST,2026-03-08 05:37:00 AM EST,360,3,27.0,27.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXLOWTDEN-26MAR08-T32|BUY YES,Denver,low,KXLOWTDEN-26MAR08-T32,BUY YES,33F or above,2026-03-08 05:37:00 AM EST,2026-03-08 05:40:00 AM EST,2026-03-08 05:43:00 AM EST,180,2,21.21,20.21,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHNY-26MAR08-B66.5|BUY NO,New York City,high,KXHIGHNY-26MAR08-B66.5,BUY NO,66F to 67F,2026-03-08 05:40:00 AM EST,2026-03-08 05:40:00 AM EST,2026-03-08 05:43:00 AM EST,0,1,33.0,33.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTHOU-26MAR08-B75.5|BUY NO,Houston,high,KXHIGHTHOU-26MAR08-B75.5,BUY NO,75F to 76F,2026-03-08 05:40:00 AM EST,2026-03-08 05:40:00 AM EST,2026-03-08 05:43:00 AM EST,0,1,27.0,27.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHCHI-26MAR08-B63.5|BUY NO,Chicago,high,KXHIGHCHI-26MAR08-B63.5,BUY NO,63F to 64F,2026-03-08 05:40:00 AM EST,2026-03-08 05:43:00 AM EST,2026-03-08 05:46:00 AM EST,180,2,23.0,23.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTLV-26MAR08-B74.5|BUY NO,Las Vegas,high,KXHIGHTLV-26MAR08-B74.5,BUY NO,74F to 75F,2026-03-08 05:37:00 AM EST,2026-03-08 05:46:00 AM EST,2026-03-08 05:49:00 AM EST,540,4,19.62,18.82,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHNY-26MAR08-B66.5|BUY NO,New York City,high,KXHIGHNY-26MAR08-B66.5,BUY NO,66F to 67F,2026-03-08 05:49:00 AM EST,2026-03-08 05:49:00 AM EST,2026-03-08 05:52:00 AM EST,0,1,37.0,37.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXLOWTAUS-26MAR08-B53.5|BUY NO,Austin,low,KXLOWTAUS-26MAR08-B53.5,BUY NO,53F to 54F,2026-03-08 05:52:00 AM EST,2026-03-08 05:52:00 AM EST,2026-03-08 05:55:00 AM EST,0,1,67.0,67.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTBOS-26MAR08-T58|BUY YES,Boston,high,KXHIGHTBOS-26MAR08-T58,BUY YES,57F or below,2026-03-08 05:52:00 AM EST,2026-03-08 05:52:00 AM EST,2026-03-08 05:55:00 AM EST,0,1,19.0,19.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHDEN-26MAR08-T65|BUY NO,Denver,high,KXHIGHDEN-26MAR08-T65,BUY NO,66F or above,2026-03-08 05:18:00 AM EST,2026-03-08 05:58:00 AM EST,2026-03-08 06:02:00 AM EST,2400,14,41.0,41.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTDAL-26MAR08-B72.5|BUY NO,Dallas,high,KXHIGHTDAL-26MAR08-B72.5,BUY NO,72F to 73F,2026-03-08 05:40:00 AM EST,2026-03-08 05:58:00 AM EST,2026-03-08 06:02:00 AM EST,1080,7,30.0,30.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXLOWTCHI-26MAR08-B34.5|BUY NO,Chicago,low,KXLOWTCHI-26MAR08-B34.5,BUY NO,34F to 35F,2026-03-08 05:43:00 AM EST,2026-03-08 05:58:00 AM EST,2026-03-08 06:02:00 AM EST,900,6,65.0,65.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTHOU-26MAR08-B75.5|BUY NO,Houston,high,KXHIGHTHOU-26MAR08-B75.5,BUY NO,75F to 76F,2026-03-08 05:55:00 AM EST,2026-03-08 05:58:00 AM EST,2026-03-08 06:02:00 AM EST,180,2,27.0,27.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHCHI-26MAR08-B63.5|BUY NO,Chicago,high,KXHIGHCHI-26MAR08-B63.5,BUY NO,63F to 64F,2026-03-08 05:55:00 AM EST,2026-03-08 05:58:00 AM EST,2026-03-08 06:02:00 AM EST,180,2,25.0,25.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTLV-26MAR08-B74.5|BUY NO,Las Vegas,high,KXHIGHTLV-26MAR08-B74.5,BUY NO,74F to 75F,2026-03-08 05:52:00 AM EST,2026-03-08 06:02:00 AM EST,2026-03-08 06:05:00 AM EST,600,4,20.42,20.42,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHLAX-26MAR08-B86.5|BUY NO,Los Angeles,high,KXHIGHLAX-26MAR08-B86.5,BUY NO,86F to 87F,2026-03-08 04:26:00 AM EST,2026-03-08 06:05:00 AM EST,2026-03-08 06:08:00 AM EST,5940,33,38.0,38.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXLOWTDEN-26MAR08-T32|BUY YES,Denver,low,KXLOWTDEN-26MAR08-T32,BUY YES,33F or above,2026-03-08 05:58:00 AM EST,2026-03-08 06:08:00 AM EST,2026-03-08 06:11:00 AM EST,600,4,18.21,18.21,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXLOWTAUS-26MAR08-B53.5|BUY NO,Austin,low,KXLOWTAUS-26MAR08-B53.5,BUY NO,53F to 54F,2026-03-08 06:05:00 AM EST,2026-03-08 06:08:00 AM EST,2026-03-08 06:11:00 AM EST,180,2,68.0,68.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTDAL-26MAR08-B72.5|BUY NO,Dallas,high,KXHIGHTDAL-26MAR08-B72.5,BUY NO,72F to 73F,2026-03-08 06:05:00 AM EST,2026-03-08 06:08:00 AM EST,2026-03-08 06:11:00 AM EST,180,2,30.0,30.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTLV-26MAR08-B76.5|BUY NO,Las Vegas,high,KXHIGHTLV-26MAR08-B76.5,BUY NO,76F to 77F,2026-03-08 06:08:00 AM EST,2026-03-08 06:08:00 AM EST,2026-03-08 06:11:00 AM EST,0,1,20.0,20.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHAUS-26MAR08-B69.5|BUY NO,Austin,high,KXHIGHAUS-26MAR08-B69.5,BUY NO,69F to 70F,2026-03-08 06:02:00 AM EST,2026-03-08 06:11:00 AM EST,2026-03-08 06:14:00 AM EST,540,4,21.0,18.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHMIA-26MAR08-B84.5|BUY NO,Miami,high,KXHIGHMIA-26MAR08-B84.5,BUY NO,84F to 85F,2026-03-08 06:05:00 AM EST,2026-03-08 06:11:00 AM EST,2026-03-08 06:14:00 AM EST,360,3,58.0,58.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHCHI-26MAR08-B63.5|BUY NO,Chicago,high,KXHIGHCHI-26MAR08-B63.5,BUY NO,63F to 64F,2026-03-08 06:05:00 AM EST,2026-03-08 06:11:00 AM EST,2026-03-08 06:14:00 AM EST,360,3,24.0,22.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTSFO-26MAR08-B72.5|BUY NO,San Francisco,high,KXHIGHTSFO-26MAR08-B72.5,BUY NO,72F to 73F,2026-03-08 06:02:00 AM EST,2026-03-08 06:14:00 AM EST,2026-03-08 06:17:00 AM EST,720,5,33.0,33.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHLAX-26MAR08-B86.5|BUY NO,Los Angeles,high,KXHIGHLAX-26MAR08-B86.5,BUY NO,86F to 87F,2026-03-08 06:11:00 AM EST,2026-03-08 06:14:00 AM EST,2026-03-08 06:17:00 AM EST,180,2,39.0,39.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTBOS-26MAR08-T58|BUY YES,Boston,high,KXHIGHTBOS-26MAR08-T58,BUY YES,57F or below,2026-03-08 06:11:00 AM EST,2026-03-08 06:14:00 AM EST,2026-03-08 06:17:00 AM EST,180,2,29.4,29.4,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTNOLA-26MAR08-B80.5|BUY NO,New Orleans,high,KXHIGHTNOLA-26MAR08-B80.5,BUY NO,80F to 81F,2026-03-08 06:14:00 AM EST,2026-03-08 06:14:00 AM EST,2026-03-08 06:17:00 AM EST,0,1,36.0,36.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTDAL-26MAR08-B72.5|BUY NO,Dallas,high,KXHIGHTDAL-26MAR08-B72.5,BUY NO,72F to 73F,2026-03-08 06:14:00 AM EST,2026-03-08 06:14:00 AM EST,2026-03-08 06:17:00 AM EST,0,1,30.0,30.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHPHIL-26MAR08-B71.5|BUY NO,Philadelphia,high,KXHIGHPHIL-26MAR08-B71.5,BUY NO,71F to 72F,2026-03-08 06:17:00 AM EST,2026-03-08 06:17:00 AM EST,2026-03-08 06:21:00 AM EST,0,1,10.0,10.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXLOWTCHI-26MAR08-B34.5|BUY NO,Chicago,low,KXLOWTCHI-26MAR08-B34.5,BUY NO,34F to 35F,2026-03-08 06:21:00 AM EST,2026-03-08 06:21:00 AM EST,2026-03-08 06:24:00 AM EST,0,1,65.0,65.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHMIA-26MAR08-B84.5|BUY NO,Miami,high,KXHIGHMIA-26MAR08-B84.5,BUY NO,84F to 85F,2026-03-08 06:21:00 AM EST,2026-03-08 06:21:00 AM EST,2026-03-08 06:24:00 AM EST,0,1,56.0,56.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTSATX-26MAR08-B68.5|BUY NO,San Antonio,high,KXHIGHTSATX-26MAR08-B68.5,BUY NO,68F to 69F,2026-03-08 06:21:00 AM EST,2026-03-08 06:24:00 AM EST,2026-03-08 06:27:00 AM EST,180,2,44.0,44.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTPHX-26MAR08-B90.5|BUY NO,Phoenix,high,KXHIGHTPHX-26MAR08-B90.5,BUY NO,90F to 91F,2026-03-08 06:21:00 AM EST,2026-03-08 06:24:00 AM EST,2026-03-08 06:27:00 AM EST,180,2,27.0,27.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHAUS-26MAR08-B69.5|BUY NO,Austin,high,KXHIGHAUS-26MAR08-B69.5,BUY NO,69F to 70F,2026-03-08 06:24:00 AM EST,2026-03-08 06:24:00 AM EST,2026-03-08 06:27:00 AM EST,0,1,21.0,21.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHNY-26MAR08-B66.5|BUY NO,New York City,high,KXHIGHNY-26MAR08-B66.5,BUY NO,66F to 67F,2026-03-08 06:21:00 AM EST,2026-03-08 06:27:00 AM EST,2026-03-08 06:30:00 AM EST,360,3,37.0,37.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHTLV-26MAR08-B74.5|BUY NO,Las Vegas,high,KXHIGHTLV-26MAR08-B74.5,BUY NO,74F to 75F,2026-03-08 06:11:00 AM EST,2026-03-08 06:30:00 AM EST,2026-03-08 06:33:00 AM EST,1140,7,22.82,22.82,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXLOWTCHI-26MAR08-B34.5|BUY NO,Chicago,low,KXLOWTCHI-26MAR08-B34.5,BUY NO,34F to 35F,2026-03-08 06:27:00 AM EST,2026-03-08 06:30:00 AM EST,2026-03-08 06:33:00 AM EST,180,2,65.0,65.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHLAX-26MAR08-B86.5|BUY NO,Los Angeles,high,KXHIGHLAX-26MAR08-B86.5,BUY NO,86F to 87F,2026-03-08 06:30:00 AM EST,2026-03-08 06:30:00 AM EST,2026-03-08 06:33:00 AM EST,0,1,39.0,39.0,edge_dropped_or_filtered
2026-03-08,2026-03-08|KXHIGHCHI-26MAR08-B63.5|BUY NO,Chicago,high,KXHIGHCHI-26MAR08-B63.5,BUY NO,63F to 64F,2026-03-08 06:24:00 AM EST,2026-03-08 06:33:00 AM EST,2026-03-08 06:36:00 AM EST,540,4,25.0,25.0,edge_dropped_or_filtered
